TEAM	MATCH UP	GAME DATE	W/L	MIN	EFG%	FTR	TOV%	OREB%	OPPEFG%	OPPFTR	OPPTOV%	OPPOREB%
NYK	NYK @ MIL	01/28/2022	L	48	54.8	0.333	13.9	24.0	53.9	0.348	12.9	29.4
LAC	LAC @ MIA	01/28/2022	L	48	49.5	0.348	12.6	29.8	55.9	0.318	17.5	32.6
LAL	LAL @ CHA	01/28/2022	L	48	50.0	0.352	7.2	29.3	58.4	0.337	12.5	26.7
PHX	PHX vs. MIN	01/28/2022	W	48	63.1	0.440	11.9	28.3	56.7	0.300	6.9	18.4
ORL	ORL vs. DET	01/28/2022	W	48	56.6	0.313	16.8	28.6	42.5	0.425	9.9	26.8
DEN	DEN @ NOP	01/28/2022	W	48	57.3	0.305	20.4	28.6	41.7	0.367	12.6	32.7
BOS	BOS @ ATL	01/28/2022	L	48	39.0	0.314	18.4	32.1	52.8	0.225	12.2	26.9
POR	POR @ HOU	01/28/2022	W	48	67.3	0.247	14.7	10.3	54.4	0.392	18.6	23.3
MIN	MIN @ PHX	01/28/2022	L	48	56.7	0.300	6.9	18.4	63.1	0.440	11.9	28.3
HOU	HOU vs. POR	01/28/2022	L	48	54.4	0.392	18.6	23.3	67.3	0.247	14.7	10.3
OKC	OKC vs. IND	01/28/2022	L	53	52.6	0.179	13.0	20.0	50.0	0.305	19.4	41.4
NOP	NOP vs. DEN	01/28/2022	L	48	41.7	0.367	12.6	32.7	57.3	0.305	20.4	28.6
SAS	SAS vs. CHI	01/28/2022	W	48	61.1	0.189	7.0	23.9	56.8	0.295	5.9	16.3
PHI	PHI vs. LAL	01/27/2022	W	48	57.9	0.207	15.0	21.4	44.3	0.102	19.4	25.0
LAL	LAL @ PHI	01/27/2022	L	48	44.3	0.102	19.4	25.0	57.9	0.207	15.0	21.4
MIN	MIN @ GSW	01/27/2022	L	48	49.5	0.284	8.7	25.5	66.5	0.256	18.3	23.8
GSW	GSW vs. MIN	01/27/2022	W	48	66.5	0.256	18.3	23.8	49.5	0.284	8.7	25.5
IND	IND vs. CHA	01/26/2022	L	48	53.3	0.370	18.7	42.3	71.0	0.355	12.1	33.3
POR	POR vs. DAL	01/26/2022	L	48	59.8	0.280	9.3	10.9	63.6	0.295	9.1	20.0
MEM	MEM @ SAS	01/26/2022	W	48	55.0	0.289	12.9	37.0	50.5	0.202	13.1	34.6
NYK	NYK @ MIA	01/26/2022	L	48	51.2	0.205	18.9	32.0	60.8	0.297	21.5	25.6
SAS	SAS vs. MEM	01/26/2022	L	48	50.5	0.202	13.1	34.6	55.0	0.289	12.9	37.0
SAC	SAC @ ATL	01/26/2022	L	48	48.4	0.204	12.0	24.1	60.0	0.189	9.0	18.6
ATL	ATL vs. SAC	01/26/2022	W	48	60.0	0.189	9.0	18.6	48.4	0.204	12.0	24.1
CHI	CHI vs. TOR	01/26/2022	W	48	58.9	0.190	16.0	34.1	55.7	0.354	13.0	20.8
MIL	MIL @ CLE	01/26/2022	L	48	51.9	0.225	20.0	31.8	58.0	0.195	13.5	29.2
TOR	TOR @ CHI	01/26/2022	L	48	55.7	0.354	13.0	20.8	58.9	0.190	16.0	34.1
DAL	DAL @ POR	01/26/2022	W	48	63.6	0.295	9.1	20.0	59.8	0.280	9.3	10.9
UTA	UTA vs. PHX	01/26/2022	L	48	50.6	0.291	17.2	28.0	53.0	0.329	9.7	27.3
CLE	CLE vs. MIL	01/26/2022	W	48	58.0	0.195	13.5	29.2	51.9	0.225	20.0	31.8
DEN	DEN @ BKN	01/26/2022	W	48	55.6	0.303	12.9	30.6	55.7	0.295	11.9	18.8
ORL	ORL vs. LAC	01/26/2022	L	48	50.6	0.262	13.0	16.3	53.7	0.333	15.0	24.4
LAC	LAC @ ORL	01/26/2022	W	48	53.7	0.333	15.0	24.4	50.6	0.262	13.0	16.3
BKN	BKN vs. DEN	01/26/2022	L	48	55.7	0.295	11.9	18.8	55.6	0.303	12.9	30.6
CHA	CHA @ IND	01/26/2022	W	48	71.0	0.355	12.1	33.3	53.3	0.370	18.7	42.3
PHX	PHX @ UTA	01/26/2022	W	48	53.0	0.329	9.7	27.3	50.6	0.291	17.2	28.0
MIA	MIA vs. NYK	01/26/2022	W	48	60.8	0.297	21.5	25.6	51.2	0.205	18.9	32.0
BKN	BKN vs. LAL	01/25/2022	L	48	46.0	0.250	20.0	40.0	53.9	0.112	10.5	19.1
MIN	MIN @ POR	01/25/2022	W	48	52.4	0.378	16.8	26.0	47.9	0.213	13.7	31.0
CHA	CHA @ TOR	01/25/2022	L	48	54.9	0.390	12.0	22.9	62.2	0.354	17.2	30.2
SAS	SAS @ HOU	01/25/2022	W	48	63.4	0.059	12.4	32.6	45.8	0.263	16.3	33.3
PHI	PHI vs. NOP	01/25/2022	W	48	52.4	0.369	12.0	39.1	53.6	0.313	8.8	26.7
DAL	DAL @ GSW	01/25/2022	L	48	40.7	0.198	11.1	22.0	62.5	0.196	14.1	31.8
LAC	LAC @ WAS	01/25/2022	W	48	47.3	0.330	11.2	25.9	51.9	0.500	17.9	24.5
WAS	WAS vs. LAC	01/25/2022	L	48	51.9	0.500	17.9	24.5	47.3	0.330	11.2	25.9
BOS	BOS vs. SAC	01/25/2022	W	48	59.2	0.068	11.5	40.4	33.7	0.158	12.4	27.5
HOU	HOU vs. SAS	01/25/2022	L	48	45.8	0.263	16.3	33.3	63.4	0.059	12.4	32.6
NOP	NOP @ PHI	01/25/2022	L	48	53.6	0.313	8.8	26.7	52.4	0.369	12.0	39.1
DEN	DEN @ DET	01/25/2022	W	48	49.4	0.369	24.5	43.1	48.5	0.144	8.8	21.1
POR	POR vs. MIN	01/25/2022	L	48	47.9	0.213	13.7	31.0	52.4	0.378	16.8	26.0
TOR	TOR vs. CHA	01/25/2022	W	48	62.2	0.354	17.2	30.2	54.9	0.390	12.0	22.9
DET	DET vs. DEN	01/25/2022	L	48	48.5	0.144	8.8	21.1	49.4	0.369	24.5	43.1
SAC	SAC @ BOS	01/25/2022	L	48	33.7	0.158	12.4	27.5	59.2	0.068	11.5	40.4
GSW	GSW vs. DAL	01/25/2022	W	48	62.5	0.196	14.1	31.8	40.7	0.198	11.1	22.0
LAL	LAL @ BKN	01/25/2022	W	48	53.9	0.112	10.5	19.1	46.0	0.250	20.0	40.0
UTA	UTA @ PHX	01/24/2022	L	48	58.0	0.272	14.3	20.5	54.0	0.152	14.3	42.9
CHI	CHI @ OKC	01/24/2022	W	48	54.5	0.213	18.4	30.0	50.0	0.261	10.8	22.8
CLE	CLE vs. NYK	01/24/2022	W	48	51.2	0.247	21.1	31.4	48.8	0.250	12.6	24.5
OKC	OKC vs. CHI	01/24/2022	L	48	50.0	0.261	10.8	22.8	54.5	0.213	18.4	30.0
IND	IND @ NOP	01/24/2022	L	48	54.6	0.287	16.7	32.1	50.0	0.352	11.9	29.2
PHX	PHX vs. UTA	01/24/2022	W	48	54.0	0.152	14.3	42.9	58.0	0.272	14.3	20.5
NOP	NOP vs. IND	01/24/2022	W	48	50.0	0.352	11.9	29.2	54.6	0.287	16.7	32.1
NYK	NYK @ CLE	01/24/2022	L	48	48.8	0.250	12.6	24.5	51.2	0.247	21.1	31.4
ATL	ATL @ CHA	01/23/2022	W	48	54.0	0.273	10.0	14.0	41.4	0.310	15.8	28.1
TOR	TOR vs. POR	01/23/2022	L	48	49.0	0.143	16.0	36.1	63.5	0.153	22.0	31.8
POR	POR @ TOR	01/23/2022	W	48	63.5	0.153	22.0	31.8	49.0	0.143	16.0	36.1
MEM	MEM @ DAL	01/23/2022	L	48	39.4	0.192	15.5	41.5	54.7	0.419	18.8	26.2
WAS	WAS vs. BOS	01/23/2022	L	48	39.8	0.172	7.2	18.0	55.0	0.233	13.4	31.4
MIA	MIA vs. LAL	01/23/2022	W	48	58.6	0.247	16.3	20.9	52.5	0.380	18.2	26.1
BOS	BOS @ WAS	01/23/2022	W	48	55.0	0.233	13.4	31.4	39.8	0.172	7.2	18.0
GSW	GSW vs. UTA	01/23/2022	W	48	51.2	0.120	11.8	25.5	45.1	0.284	14.0	37.7
CHA	CHA vs. ATL	01/23/2022	L	48	41.4	0.310	15.8	28.1	54.0	0.273	10.0	14.0
DEN	DEN vs. DET	01/23/2022	W	48	58.8	0.271	13.5	28.9	63.3	0.253	22.7	20.0
PHI	PHI @ SAS	01/23/2022	W	48	51.6	0.250	10.4	34.0	52.8	0.247	9.4	30.0
UTA	UTA @ GSW	01/23/2022	L	48	45.1	0.284	14.0	37.7	51.2	0.120	11.8	25.5
NYK	NYK vs. LAC	01/23/2022	W	48	51.6	0.209	13.5	35.2	51.9	0.380	12.6	20.4
ORL	ORL vs. CHI	01/23/2022	W	48	60.0	0.288	14.0	15.0	46.7	0.421	21.8	29.8
LAL	LAL @ MIA	01/23/2022	L	48	52.5	0.380	18.2	26.1	58.6	0.247	16.3	20.9
BKN	BKN @ MIN	01/23/2022	L	48	58.4	0.158	18.6	41.7	59.8	0.337	8.8	23.9
CHI	CHI @ ORL	01/23/2022	L	48	46.7	0.421	21.8	29.8	60.0	0.288	14.0	15.0
DET	DET @ DEN	01/23/2022	L	48	63.3	0.253	22.7	20.0	58.8	0.271	13.5	28.9
SAS	SAS vs. PHI	01/23/2022	L	48	52.8	0.247	9.4	30.0	51.6	0.250	10.4	34.0
MIN	MIN vs. BKN	01/23/2022	W	48	59.8	0.337	8.8	23.9	58.4	0.158	18.6	41.7
LAC	LAC @ NYK	01/23/2022	L	48	51.9	0.380	12.6	20.4	51.6	0.209	13.5	35.2
DAL	DAL vs. MEM	01/23/2022	W	48	54.7	0.419	18.8	26.2	39.4	0.192	15.5	41.5
CLE	CLE vs. OKC	01/22/2022	W	48	50.0	0.461	24.2	38.5	45.9	0.188	15.8	27.3
MIL	MIL vs. SAC	01/22/2022	W	48	61.0	0.275	6.9	21.3	60.3	0.165	13.7	32.0
SAC	SAC @ MIL	01/22/2022	L	48	60.3	0.165	13.7	32.0	61.0	0.275	6.9	21.3
PHX	PHX vs. IND	01/22/2022	W	48	52.6	0.146	11.3	34.0	50.0	0.321	18.6	30.2
IND	IND @ PHX	01/22/2022	L	48	50.0	0.321	18.6	30.2	52.6	0.146	11.3	34.0
OKC	OKC @ CLE	01/22/2022	L	48	45.9	0.188	15.8	27.3	50.0	0.461	24.2	38.5
MIL	MIL vs. CHI	01/21/2022	W	48	42.0	0.318	8.3	25.4	40.6	0.282	10.5	20.0
CHA	CHA vs. OKC	01/21/2022	W	48	54.0	0.202	11.7	31.6	43.9	0.153	11.8	25.4
CHI	CHI @ MIL	01/21/2022	L	48	40.6	0.282	10.5	20.0	42.0	0.318	8.3	25.4
UTA	UTA vs. DET	01/21/2022	W	48	51.9	0.430	11.5	24.4	51.1	0.184	11.5	23.5
MEM	MEM @ DEN	01/21/2022	W	48	59.1	0.488	15.5	34.1	54.4	0.253	12.6	27.1
OKC	OKC @ CHA	01/21/2022	L	48	43.9	0.153	11.8	25.4	54.0	0.202	11.7	31.6
DEN	DEN vs. MEM	01/21/2022	L	48	54.4	0.253	12.6	27.1	59.1	0.488	15.5	34.1
MIA	MIA @ ATL	01/21/2022	L	48	57.1	0.141	16.3	31.8	66.2	0.353	19.4	23.3
ATL	ATL vs. MIA	01/21/2022	W	48	66.2	0.353	19.4	23.3	57.1	0.141	16.3	31.8
DET	DET @ UTA	01/21/2022	L	48	51.1	0.184	11.5	23.5	51.9	0.430	11.5	24.4
HOU	HOU @ GSW	01/21/2022	L	48	48.3	0.225	12.2	26.9	54.3	0.272	19.8	22.2
PHI	PHI vs. LAC	01/21/2022	L	48	47.3	0.231	7.5	29.1	52.3	0.172	12.9	30.6
POR	POR @ BOS	01/21/2022	W	48	57.9	0.395	13.8	19.0	51.8	0.280	12.6	22.9
BKN	BKN @ SAS	01/21/2022	W	48	52.5	0.120	8.3	34.6	43.2	0.253	6.3	29.0
LAC	LAC @ PHI	01/21/2022	W	48	52.3	0.172	12.9	30.6	47.3	0.231	7.5	29.1
ORL	ORL vs. LAL	01/21/2022	L	48	51.2	0.358	17.0	16.7	57.1	0.271	18.3	22.7
BOS	BOS vs. POR	01/21/2022	L	48	51.8	0.280	12.6	22.9	57.9	0.395	13.8	19.0
LAL	LAL @ ORL	01/21/2022	W	48	57.1	0.271	18.3	22.7	51.2	0.358	17.0	16.7
GSW	GSW vs. HOU	01/21/2022	W	48	54.3	0.272	19.8	22.2	48.3	0.225	12.2	26.9
WAS	WAS vs. TOR	01/21/2022	L	48	57.1	0.118	19.4	34.1	52.8	0.189	8.5	26.0
TOR	TOR @ WAS	01/21/2022	W	48	52.8	0.189	8.5	26.0	57.1	0.118	19.4	34.1
SAS	SAS vs. BKN	01/21/2022	L	48	43.2	0.253	6.3	29.0	52.5	0.120	8.3	34.6
PHX	PHX @ DAL	01/20/2022	W	48	50.0	0.291	7.0	14.6	50.0	0.235	19.2	24.0
NYK	NYK vs. NOP	01/20/2022	L	48	43.5	0.468	16.0	32.7	57.2	0.289	12.8	12.5
DAL	DAL vs. PHX	01/20/2022	L	48	50.0	0.235	19.2	24.0	50.0	0.291	7.0	14.6
IND	IND @ GSW	01/20/2022	W	53	51.1	0.358	16.4	33.3	49.5	0.309	18.9	33.3
GSW	GSW vs. IND	01/20/2022	L	53	49.5	0.309	18.9	33.3	51.1	0.358	16.4	33.3
NOP	NOP @ NYK	01/20/2022	W	48	57.2	0.289	12.8	12.5	43.5	0.468	16.0	32.7
BOS	BOS vs. CHA	01/19/2022	L	48	51.1	0.144	14.4	21.6	58.1	0.174	17.2	32.6
IND	IND @ LAL	01/19/2022	W	48	55.0	0.167	14.0	33.3	50.6	0.200	11.7	34.0
LAC	LAC @ DEN	01/19/2022	L	53	61.3	0.124	13.5	32.6	55.6	0.255	11.5	32.7
CHI	CHI vs. CLE	01/19/2022	W	48	60.5	0.209	10.5	19.5	57.8	0.286	15.8	23.1
SAC	SAC vs. DET	01/19/2022	L	48	59.5	0.524	7.1	29.2	58.8	0.330	9.2	35.4
ORL	ORL @ PHI	01/19/2022	L	48	54.4	0.178	11.2	25.0	60.2	0.325	10.3	16.7
WAS	WAS vs. BKN	01/19/2022	L	48	53.5	0.372	13.3	36.7	57.3	0.225	15.5	34.9
DEN	DEN vs. LAC	01/19/2022	W	53	55.6	0.255	11.5	32.7	61.3	0.124	13.5	32.6
SAS	SAS vs. OKC	01/19/2022	W	48	56.8	0.146	8.9	25.5	42.9	0.153	14.9	33.9
LAL	LAL vs. IND	01/19/2022	L	48	50.6	0.200	11.7	34.0	55.0	0.167	14.0	33.3
MIA	MIA vs. POR	01/19/2022	W	48	53.8	0.313	17.0	25.5	49.4	0.198	18.8	28.0
CHA	CHA @ BOS	01/19/2022	W	48	58.1	0.174	17.2	32.6	51.1	0.144	14.4	21.6
DAL	DAL vs. TOR	01/19/2022	W	48	54.6	0.263	19.4	25.6	42.9	0.275	12.6	37.3
MIL	MIL vs. MEM	01/19/2022	W	48	54.1	0.227	13.9	28.8	45.8	0.236	9.3	29.9
POR	POR @ MIA	01/19/2022	L	48	49.4	0.198	18.8	28.0	53.8	0.313	17.0	25.5
PHI	PHI vs. ORL	01/19/2022	W	48	60.2	0.325	10.3	16.7	54.4	0.178	11.2	25.0
BKN	BKN @ WAS	01/19/2022	W	48	57.3	0.225	15.5	34.9	53.5	0.372	13.3	36.7
ATL	ATL vs. MIN	01/19/2022	W	48	61.0	0.384	11.9	26.2	52.1	0.299	12.9	40.4
UTA	UTA vs. HOU	01/19/2022	L	48	52.8	0.225	9.5	28.6	54.2	0.177	9.5	29.8
DET	DET @ SAC	01/19/2022	W	48	58.8	0.330	9.2	35.4	59.5	0.524	7.1	29.2
MIN	MIN @ ATL	01/19/2022	L	48	52.1	0.299	12.9	40.4	61.0	0.384	11.9	26.2
HOU	HOU @ UTA	01/19/2022	W	48	54.2	0.177	9.5	29.8	52.8	0.225	9.5	28.6
CLE	CLE @ CHI	01/19/2022	L	48	57.8	0.286	15.8	23.1	60.5	0.209	10.5	19.5
TOR	TOR @ DAL	01/19/2022	L	48	42.9	0.275	12.6	37.3	54.6	0.263	19.4	25.6
MEM	MEM @ MIL	01/19/2022	L	48	45.8	0.236	9.3	29.9	54.1	0.227	13.9	28.8
OKC	OKC @ SAS	01/19/2022	L	48	42.9	0.153	14.9	33.9	56.8	0.146	8.9	25.5
GSW	GSW vs. DET	01/18/2022	W	48	49.4	0.325	13.3	25.0	40.6	0.282	16.3	25.9
NYK	NYK vs. MIN	01/18/2022	L	48	53.8	0.413	18.2	30.4	51.2	0.469	13.0	27.5
MIN	MIN @ NYK	01/18/2022	W	48	51.2	0.469	13.0	27.5	53.8	0.413	18.2	30.4
DET	DET @ GSW	01/18/2022	L	48	40.6	0.282	16.3	25.9	49.4	0.325	13.3	25.0
MIL	MIL @ ATL	01/17/2022	L	48	53.4	0.273	12.7	21.2	52.9	0.372	12.6	29.2
POR	POR @ ORL	01/17/2022	W	48	45.0	0.200	16.7	24.1	42.2	0.222	15.7	25.0
OKC	OKC @ DAL	01/17/2022	L	48	50.0	0.289	13.0	20.0	46.6	0.318	11.0	27.8
PHI	PHI @ WAS	01/17/2022	L	48	44.8	0.291	12.1	21.2	53.4	0.368	12.0	33.3
NYK	NYK vs. CHA	01/17/2022	L	48	47.5	0.263	16.9	35.2	50.0	0.198	8.0	22.2
LAC	LAC vs. IND	01/17/2022	W	48	65.9	0.439	12.6	30.0	58.2	0.237	11.8	38.8
ORL	ORL vs. POR	01/17/2022	L	48	42.2	0.222	15.7	25.0	45.0	0.200	16.7	24.1
SAS	SAS vs. PHX	01/17/2022	L	48	49.5	0.239	12.6	35.8	56.3	0.211	5.3	30.6
CHA	CHA @ NYK	01/17/2022	W	48	50.0	0.198	8.0	22.2	47.5	0.263	16.9	35.2
WAS	WAS vs. PHI	01/17/2022	W	48	53.4	0.368	12.0	33.3	44.8	0.291	12.1	21.2
LAL	LAL vs. UTA	01/17/2022	W	48	50.6	0.267	13.5	24.5	44.6	0.289	16.7	29.6
CHI	CHI @ MEM	01/17/2022	L	48	50.5	0.163	17.3	26.4	56.5	0.217	17.3	27.1
ATL	ATL vs. MIL	01/17/2022	W	48	52.9	0.372	12.6	29.2	53.4	0.273	12.7	21.2
MIA	MIA vs. TOR	01/17/2022	W	48	51.2	0.265	13.0	29.8	48.3	0.189	13.0	33.9
UTA	UTA @ LAL	01/17/2022	L	48	44.6	0.289	16.7	29.6	50.6	0.267	13.5	24.5
TOR	TOR @ MIA	01/17/2022	L	48	48.3	0.189	13.0	33.9	51.2	0.265	13.0	29.8
MEM	MEM vs. CHI	01/17/2022	W	48	56.5	0.217	17.3	27.1	50.5	0.163	17.3	26.4
NOP	NOP @ BOS	01/17/2022	L	48	46.6	0.207	12.2	21.8	53.8	0.250	14.4	16.3
CLE	CLE vs. BKN	01/17/2022	W	48	58.6	0.259	16.3	30.0	56.6	0.217	14.4	21.4
DAL	DAL vs. OKC	01/17/2022	W	48	46.6	0.318	11.0	27.8	50.0	0.289	13.0	20.0
PHX	PHX @ SAS	01/17/2022	W	48	56.3	0.211	5.3	30.6	49.5	0.239	12.6	35.8
BOS	BOS vs. NOP	01/17/2022	W	48	53.8	0.250	14.4	16.3	46.6	0.207	12.2	21.8
IND	IND @ LAC	01/17/2022	L	48	58.2	0.237	11.8	38.8	65.9	0.439	12.6	30.0
BKN	BKN @ CLE	01/17/2022	L	48	56.6	0.217	14.4	21.4	58.6	0.259	16.3	30.0
SAC	SAC vs. HOU	01/16/2022	L	48	51.6	0.264	11.4	18.5	64.5	0.316	22.1	13.9
DEN	DEN vs. UTA	01/16/2022	L	48	50.0	0.084	9.2	14.8	61.3	0.345	9.1	20.9
PHX	PHX @ DET	01/16/2022	W	48	64.9	0.345	15.0	32.5	51.8	0.415	10.9	17.6
UTA	UTA @ DEN	01/16/2022	W	48	61.3	0.345	9.1	20.9	50.0	0.084	9.2	14.8
GSW	GSW @ MIN	01/16/2022	L	48	47.0	0.354	14.4	19.6	58.2	0.220	15.5	20.0
HOU	HOU @ SAC	01/16/2022	W	48	64.5	0.316	22.1	13.9	51.6	0.264	11.4	18.5
DET	DET vs. PHX	01/16/2022	L	48	51.8	0.415	10.9	17.6	64.9	0.345	15.0	32.5
MIN	MIN vs. GSW	01/16/2022	W	48	58.2	0.220	15.5	20.0	47.0	0.354	14.4	19.6
WAS	WAS vs. POR	01/15/2022	L	48	50.0	0.256	19.2	30.8	53.5	0.412	12.4	23.1
CHI	CHI @ BOS	01/15/2022	L	48	57.5	0.172	6.5	24.4	53.9	0.211	12.2	43.5
LAL	LAL @ DEN	01/15/2022	L	48	50.0	0.232	11.5	16.0	64.3	0.187	6.3	25.0
TOR	TOR @ MIL	01/15/2022	W	48	50.5	0.220	15.8	38.2	41.6	0.455	13.7	23.5
MIA	MIA vs. PHI	01/15/2022	L	48	43.6	0.349	10.6	28.1	58.9	0.266	15.8	22.0
CLE	CLE @ OKC	01/15/2022	W	48	51.1	0.287	9.5	23.5	49.4	0.265	16.5	34.0
PHI	PHI @ MIA	01/15/2022	W	48	58.9	0.266	15.8	22.0	43.6	0.349	10.6	28.1
OKC	OKC vs. CLE	01/15/2022	L	48	49.4	0.265	16.5	34.0	51.1	0.287	9.5	23.5
DEN	DEN vs. LAL	01/15/2022	W	48	64.3	0.187	6.3	25.0	50.0	0.232	11.5	16.0
ORL	ORL @ DAL	01/15/2022	L	48	52.6	0.208	18.1	18.6	48.7	0.487	10.6	29.2
NYK	NYK @ ATL	01/15/2022	W	48	58.4	0.313	11.8	33.3	60.0	0.213	9.8	14.6
LAC	LAC @ SAS	01/15/2022	L	48	44.0	0.080	15.8	39.1	47.6	0.325	15.6	34.6
DAL	DAL vs. ORL	01/15/2022	W	48	48.7	0.487	10.6	29.2	52.6	0.208	18.1	18.6
SAS	SAS vs. LAC	01/15/2022	W	48	47.6	0.325	15.6	34.6	44.0	0.080	15.8	39.1
NOP	NOP @ BKN	01/15/2022	L	48	51.1	0.276	12.4	27.5	61.9	0.202	16.5	28.9
POR	POR @ WAS	01/15/2022	W	48	53.5	0.412	12.4	23.1	50.0	0.256	19.2	30.8
MIL	MIL vs. TOR	01/15/2022	L	48	41.6	0.455	13.7	23.5	50.5	0.220	15.8	38.2
ATL	ATL vs. NYK	01/15/2022	L	48	60.0	0.213	9.8	14.6	58.4	0.313	11.8	33.3
BKN	BKN vs. NOP	01/15/2022	W	48	61.9	0.202	16.5	28.9	51.1	0.276	12.4	27.5
BOS	BOS vs. CHI	01/15/2022	W	48	53.9	0.211	12.2	43.5	57.5	0.172	6.5	24.4
DET	DET vs. TOR	01/14/2022	W	48	51.9	0.284	9.0	25.0	38.5	0.299	12.4	35.0
TOR	TOR @ DET	01/14/2022	L	48	38.5	0.299	12.4	35.0	51.9	0.284	9.0	25.0
MEM	MEM vs. DAL	01/14/2022	L	48	42.1	0.146	15.2	21.1	56.0	0.176	15.2	31.9
SAC	SAC vs. HOU	01/14/2022	W	48	56.8	0.250	13.1	27.5	50.0	0.158	15.7	28.8
SAS	SAS vs. CLE	01/14/2022	L	48	53.8	0.141	15.0	25.5	52.6	0.253	8.9	24.6
DAL	DAL @ MEM	01/14/2022	W	48	56.0	0.176	15.2	31.9	42.1	0.146	15.2	21.1
MIA	MIA vs. ATL	01/14/2022	W	48	62.3	0.390	16.8	34.2	58.2	0.380	16.8	34.1
GSW	GSW @ CHI	01/14/2022	W	48	66.5	0.181	7.4	32.6	48.3	0.207	14.6	26.4
IND	IND vs. PHX	01/14/2022	L	48	46.0	0.205	12.2	23.6	51.7	0.261	15.3	32.0
CLE	CLE @ SAS	01/14/2022	W	48	52.6	0.253	8.9	24.6	53.8	0.141	15.0	25.5
ATL	ATL @ MIA	01/14/2022	L	48	58.2	0.380	16.8	34.1	62.3	0.390	16.8	34.2
CHA	CHA vs. ORL	01/14/2022	L	48	47.4	0.216	15.7	31.0	60.3	0.172	18.9	19.0
HOU	HOU @ SAC	01/14/2022	L	48	50.0	0.158	15.7	28.8	56.8	0.250	13.1	27.5
PHX	PHX @ IND	01/14/2022	W	48	51.7	0.261	15.3	32.0	46.0	0.205	12.2	23.6
ORL	ORL @ CHA	01/14/2022	W	48	60.3	0.172	18.9	19.0	47.4	0.216	15.7	31.0
PHI	PHI vs. BOS	01/14/2022	W	48	52.9	0.294	10.2	17.0	54.5	0.231	20.4	22.2
BOS	BOS @ PHI	01/14/2022	L	48	54.5	0.231	20.4	22.2	52.9	0.294	10.2	17.0
CHI	CHI vs. GSW	01/14/2022	L	48	48.3	0.207	14.6	26.4	66.5	0.181	7.4	32.6
MIN	MIN @ MEM	01/13/2022	L	48	50.5	0.146	17.5	31.0	50.0	0.380	13.5	34.5
BKN	BKN vs. OKC	01/13/2022	L	48	45.4	0.224	12.5	42.4	62.6	0.198	11.3	31.1
POR	POR @ DEN	01/13/2022	L	48	52.9	0.326	14.9	25.0	75.3	0.241	15.8	24.2
GSW	GSW @ MIL	01/13/2022	L	48	43.2	0.253	14.2	23.1	61.6	0.209	15.9	11.4
LAC	LAC @ NOP	01/13/2022	L	48	44.4	0.247	15.3	13.7	51.5	0.165	6.1	23.2
OKC	OKC @ BKN	01/13/2022	W	48	62.6	0.198	11.3	31.1	45.4	0.224	12.5	42.4
DEN	DEN vs. POR	01/13/2022	W	48	75.3	0.241	15.8	24.2	52.9	0.326	14.9	25.0
NOP	NOP vs. LAC	01/13/2022	W	48	51.5	0.165	6.1	23.2	44.4	0.247	15.3	13.7
MEM	MEM vs. MIN	01/13/2022	W	48	50.0	0.380	13.5	34.5	50.5	0.146	17.5	31.0
MIL	MIL vs. GSW	01/13/2022	W	48	61.6	0.209	15.9	11.4	43.2	0.253	14.2	23.1
IND	IND vs. BOS	01/12/2022	L	48	50.6	0.233	13.2	37.5	62.8	0.321	14.3	32.5
SAC	SAC vs. LAL	01/12/2022	W	48	61.2	0.213	13.0	28.6	51.0	0.245	9.0	33.3
LAL	LAL @ SAC	01/12/2022	L	48	51.0	0.245	9.0	33.3	61.2	0.213	13.0	28.6
ORL	ORL @ WAS	01/12/2022	L	48	47.0	0.162	9.6	37.9	58.5	0.256	10.6	19.0
SAS	SAS vs. HOU	01/12/2022	L	48	52.0	0.273	8.6	24.1	64.6	0.390	13.3	19.0
HOU	HOU @ SAS	01/12/2022	W	48	64.6	0.390	13.3	19.0	52.0	0.273	8.6	24.1
ATL	ATL vs. MIA	01/12/2022	L	48	45.7	0.280	14.0	16.7	56.7	0.156	14.9	27.7
DAL	DAL @ NYK	01/12/2022	L	48	46.2	0.244	14.0	13.7	53.3	0.167	9.6	28.6
PHI	PHI vs. CHA	01/12/2022	L	48	54.8	0.384	17.7	16.7	57.3	0.090	12.4	20.5
CHA	CHA @ PHI	01/12/2022	W	48	57.3	0.090	12.4	20.5	54.8	0.384	17.7	16.7
MIA	MIA @ ATL	01/12/2022	W	48	56.7	0.156	14.9	27.7	45.7	0.280	14.0	16.7
BOS	BOS @ IND	01/12/2022	W	48	62.8	0.321	14.3	32.5	50.6	0.233	13.2	37.5
WAS	WAS vs. ORL	01/12/2022	W	48	58.5	0.256	10.6	19.0	47.0	0.162	9.6	37.9
UTA	UTA vs. CLE	01/12/2022	L	48	49.4	0.129	7.4	9.6	59.9	0.210	16.0	25.6
CHI	CHI vs. BKN	01/12/2022	L	48	53.7	0.383	16.7	25.5	66.1	0.322	9.8	23.1
CLE	CLE @ UTA	01/12/2022	W	48	59.9	0.210	16.0	25.6	49.4	0.129	7.4	9.6
BKN	BKN @ CHI	01/12/2022	W	48	66.1	0.322	9.8	23.1	53.7	0.383	16.7	25.5
NYK	NYK vs. DAL	01/12/2022	W	48	53.3	0.167	9.6	28.6	46.2	0.244	14.0	13.7
